meds_count,mae,rmse,prec,recall
10,0.7308589607635206,1.0015894049765042,0.39225874867444327,0.39225874867444327
15,0.7294803817603394,0.9994165848504972,0.3920466595970308,0.3920466595970308
20,0.7301166489925769,0.9990982148127349,0.391304347826087,0.391304347826087
25,0.732237539766702,1.0041800229828286,0.39247083775185576,0.39247083775185576
30,0.7316012725344645,1.002594724899651,0.39225874867444327,0.39225874867444327
35,0.7317073170731707,1.0041272200369276,0.3930010604453871,0.3930010604453871
40,0.7327677624602333,1.003176291746558,0.39088016967126193,0.39088016967126193
45,0.7335805084745762,1.0041756041986862,0.3906779661016949,0.3906779661016949
50,0.733156779661017,1.004597482425133,0.3917372881355932,0.3917372881355932
55,0.732237539766702,1.0016423417068059,0.39088016967126193,0.39088016967126193
60,0.7317073170731707,1.0047606722416853,0.39321314952279957,0.39321314952279957
65,0.7333333333333333,1.0035914343973682,0.3908994708994709,0.3908994708994709
70,0.7333333333333333,1.0060136639546662,0.3932275132275132,0.3932275132275132
75,0.7358730158730159,1.0070649900477595,0.39037037037037037,0.39037037037037037
80,0.7298412698412698,1.001533216158497,0.39396825396825397,0.39396825396825397
85,0.7400634249471458,1.0112997936948631,0.38763213530655394,0.38763213530655394
90,0.7366420274551214,1.0070501214943026,0.38891235480464625,0.38891235480464625
95,0.7364978902953586,1.008612699731206,0.39061181434599157,0.39061181434599157
100,0.735548523206751,1.0096057633890343,0.39272151898734176,0.39272151898734176
105,0.7418776371308017,1.0160629735625277,0.38871308016877637,0.38871308016877637
110,0.7418776371308017,1.0147124470562932,0.3881856540084388,0.3881856540084388
115,0.7412882787750792,1.0165473585657332,0.3903907074973601,0.3903907074973601
120,0.7379746835443038,1.0124749306684426,0.39135021097046413,0.39135021097046413
125,0.7412447257383966,1.0113803910293346,0.38628691983122365,0.38628691983122365
130,0.7440463645943098,1.0142815798818745,0.3847207586933614,0.3847207586933614
135,0.7391167192429022,1.0113446920931688,0.3901156677181914,0.3901156677181914
140,0.7456932773109244,1.0164094820957337,0.3851890756302521,0.3851890756302521
145,0.7461134453781513,1.0180616778132516,0.3850840336134454,0.3850840336134454
150,0.7418410041841004,1.0121645061192863,0.3858786610878661,0.3858786610878661
155,0.748643006263048,1.0217877002509541,0.38413361169102295,0.38413361169102295
160,0.7426778242677824,1.0186544574907088,0.3904811715481172,0.3904811715481172
165,0.7506792058516196,1.0215033893745322,0.3819226750261233,0.3819226750261233
170,0.7471204188481675,1.0191362732507843,0.3842931937172775,0.3842931937172775
175,0.7426485922836288,1.0199265957353092,0.39019812304483836,0.39019812304483836
180,0.746875,1.0189864245088516,0.3853125,0.3853125
185,0.7453974895397489,1.0225491159649347,0.39027196652719665,0.39027196652719665
190,0.7464583333333333,1.0191908555319755,0.3859375,0.3859375
195,0.7509885535900104,1.0265466998393655,0.38605619146722164,0.38605619146722164
200,0.7507261410788382,1.0255552084003954,0.3853734439834025,0.3853734439834025
205,0.7478668054110301,1.0232978048948416,0.3879292403746098,0.3879292403746098
210,0.7478350515463917,1.0253488217116977,0.38938144329896907,0.38938144329896907
215,0.7611053180396246,1.0332834369645718,0.3772679874869656,0.3772679874869656
220,0.7479253112033195,1.024188779279318,0.3879668049792531,0.3879668049792531
225,0.7593395252837978,1.0309953910605172,0.37760577915376675,0.37760577915376675
230,0.7505154639175258,1.0264542110696806,0.3863917525773196,0.3863917525773196
235,0.7492276004119465,1.0266781244205745,0.38795056642636455,0.38795056642636455
240,0.7536261491317671,1.0272089976344863,0.3829417773237998,0.3829417773237998
245,0.7618556701030927,1.0361506876042115,0.3785567010309278,0.3785567010309278
250,0.7560699588477366,1.031150621848366,0.3838477366255144,0.3838477366255144
255,0.7668717948717949,1.040759091807267,0.37764102564102564,0.37764102564102564
260,0.7617373319544984,1.0364604471621388,0.38076525336091005,0.38076525336091005
265,0.7537909836065574,1.0273413881806048,0.3826844262295082,0.3826844262295082
270,0.764271047227926,1.0368963323817748,0.3763860369609856,0.3763860369609856
275,0.7571574642126789,1.0354158051577889,0.38537832310838444,0.38537832310838444
280,0.7761270491803278,1.0508096020079618,0.3719262295081967,0.3719262295081967
285,0.7659509202453988,1.038866379176471,0.37607361963190183,0.37607361963190183
290,0.7568807339449541,1.031264576087023,0.3815494393476045,0.3815494393476045
295,0.760383064516129,1.0357033608195463,0.3797379032258065,0.3797379032258065
300,0.7626530612244898,1.036379096978061,0.37785714285714284,0.37785714285714284
305,0.7663265306122449,1.0437373975775903,0.3803061224489796,0.3803061224489796
310,0.7647647647647647,1.0385945689626335,0.3775775775775776,0.3775775775775776
315,0.7663654618473895,1.0429048865594786,0.3786144578313253,0.3786144578313253
320,0.7610271903323262,1.0388718802067898,0.3823766364551863,0.3823766364551863
325,0.7751515151515151,1.0514059850764335,0.37464646464646467,0.37464646464646467
330,0.7679074446680081,1.0403818367297573,0.37525150905432597,0.37525150905432597
335,0.775223880597015,1.048524193843245,0.37134328358208957,0.37134328358208957
340,0.7677611940298508,1.0466720537301555,0.3807960199004975,0.3807960199004975
345,0.7731584258324924,1.0523147327059668,0.37800201816347123,0.37800201816347123
350,0.7745526838966202,1.0510810490963025,0.3736580516898608,0.3736580516898608
355,0.7681,1.0416813332300814,0.3764,0.3764
360,0.7721834496510469,1.0489989530925339,0.3761714855433699,0.3761714855433699
365,0.7777,1.0539924098398432,0.3726,0.3726
370,0.7770605759682224,1.0490928601394782,0.37010923535253226,0.37010923535253226
375,0.7772772772772772,1.0551840661294187,0.3762762762762763,0.3762762762762763
380,0.7675862068965518,1.0450446050772115,0.3787192118226601,0.3787192118226601
385,0.7712015888778551,1.0476246361896704,0.37715988083416085,0.37715988083416085
390,0.7815841584158416,1.0541760425625653,0.3689108910891089,0.3689108910891089
395,0.7877591312931885,1.0609277171079738,0.3657453109575518,0.3657453109575518
400,0.77666015625,1.0509017705047414,0.37333984375,0.37333984375
405,0.7780727630285152,1.051430640293072,0.3702064896755162,0.3702064896755162
410,0.7765456329735034,1.0537563073359255,0.3756624141315015,0.3756624141315015
415,0.7696463654223968,1.0469808779259688,0.3792730844793713,0.3792730844793713
420,0.78035538005923,1.0592981341524002,0.37245804540967425,0.37245804540967425
425,0.7787128712871287,1.0535653752852738,0.3707920792079208,0.3707920792079208
430,0.7816147859922179,1.0590080521293066,0.37169260700389106,0.37169260700389106
435,0.7809617271835132,1.0605792110931385,0.37399411187438664,0.37399411187438664
440,0.7785019455252918,1.0549586452513964,0.3730544747081712,0.3730544747081712
445,0.7846153846153846,1.063330550574836,0.37108081791626096,0.37108081791626096
450,0.7837231968810916,1.0568167288799633,0.36705653021442497,0.36705653021442497
455,0.7793002915451895,1.0533393610436332,0.3711370262390671,0.3711370262390671
460,0.7933206106870229,1.0680116361546967,0.36431297709923666,0.36431297709923666
465,0.7917635658914729,1.0691679732571304,0.3678294573643411,0.3678294573643411
470,0.7953934740882918,1.0670424801808767,0.36026871401151633,0.36026871401151633
475,0.7853705486044273,1.0632544878207804,0.37131857555341674,0.37131857555341674
480,0.7901846452866861,1.0647182155494654,0.36579203109815356,0.36579203109815356
485,0.7904946653734238,1.0677350775947587,0.36896217264791464,0.36896217264791464
